date,day_of_week,month,is_weekend,is_holiday,public_holiday_name,university_calendar_status,is_school_in_session,weather,temperature_C,promotion,foot_traffic_index,student_density_index,daily_sales_NGN,transactions_count,avg_order_value_NGN,ramadan,lent
2024-10-04,Friday,10,False,False,,In Session,True,Rainy,30.6,False,63,77,109379,77,1420.51,False,False
2024-10-05,Saturday,10,True,False,,In Session,True,Cloudy,28.5,False,82,90,154908,95,1630.61,False,False
2024-10-06,Sunday,10,True,False,,In Session,True,Sunny,28.6,False,70,65,130603,73,1789.08,False,False
2024-10-07,Monday,10,False,False,,In Session,True,Sunny,30.1,False,76,74,94851,70,1355.01,False,False
2024-10-08,Tuesday,10,False,False,,In Session,True,Rainy,29.1,False,64,81,93723,57,1644.26,False,False
2024-10-09,Wednesday,10,False,False,,In Session,True,Cloudy,30.5,False,67,77,94992,64,1484.25,False,False
2024-10-10,Thursday,10,False,False,,In Session,True,Sunny,31.0,False,65,72,107170,67,1599.55,False,False
2024-10-11,Friday,10,False,False,,In Session,True,Rainy,28.4,False,52,72,88129,54,1632.02,False,False
2024-10-12,Saturday,10,True,False,,In Session,True,Cloudy,29.4,False,72,80,120510,75,1606.8,False,False
2024-10-13,Sunday,10,True,False,,In Session,True,Cloudy,29.9,False,68,69,124940,73,1711.51,False,False
2024-10-14,Monday,10,False,False,,In Session,True,Rainy,28.6,False,62,82,102362,74,1383.27,False,False
2024-10-15,Tuesday,10,False,False,,In Session,True,Rainy,29.1,False,60,86,110002,74,1486.51,False,False
2024-10-16,Wednesday,10,False,False,,In Session,True,Rainy,30.2,False,54,72,92343,71,1300.61,False,False
2024-10-17,Thursday,10,False,False,,In Session,True,Rainy,29.6,False,68,74,92349,72,1282.62,False,False
2024-10-18,Friday,10,False,False,,In Session,True,Sunny,29.4,False,62,79,96232,54,1782.07,False,False
2024-10-19,Saturday,10,True,False,,In Session,True,Rainy,31.1,False,70,91,114432,75,1525.76,False,False
2024-10-20,Sunday,10,True,False,,Exam Period,True,Rainy,28.7,False,64,59,80128,50,1602.56,False,False
2024-10-21,Monday,10,False,False,,Exam Period,True,Sunny,30.3,False,44,42,87336,53,1647.85,False,False
2024-10-22,Tuesday,10,False,False,,Exam Period,True,Cloudy,30.5,False,39,37,71421,45,1587.13,False,False
2024-10-23,Wednesday,10,False,False,,Exam Period,True,Rainy,28.7,False,44,71,69728,44,1584.73,False,False
2024-10-24,Thursday,10,False,False,,Exam Period,True,Rainy,29.0,False,39,40,72917,46,1585.15,False,False
2024-10-25,Friday,10,False,False,,Exam Period,True,Rainy,28.8,False,41,66,71546,52,1375.88,False,False
2024-10-26,Saturday,10,True,False,,Exam Period,True,Rainy,27.5,False,60,59,84915,48,1769.06,False,False
2024-10-27,Sunday,10,True,False,,Exam Period,True,Sunny,26.5,True,84,50,126046,93,1355.33,False,False
2024-10-28,Monday,10,False,False,,Exam Period,True,Rainy,27.4,False,74,70,89307,71,1257.85,False,False
2024-10-29,Tuesday,10,False,False,,Exam Period,True,Rainy,31.2,False,48,48,73243,58,1262.81,False,False
2024-10-30,Wednesday,10,False,False,,Exam Period,True,Rainy,30.3,False,51,77,90586,62,1461.06,False,False
2024-10-31,Thursday,10,False,False,,Exam Period,True,Rainy,26.2,False,49,54,73859,49,1507.33,False,False
2024-11-01,Friday,11,False,False,,Semester Break,False,Sunny,30.6,False,49,37,43558,27,1613.26,False,False
2024-11-02,Saturday,11,True,False,,Semester Break,False,Rainy,30.6,False,40,21,43213,27,1600.48,False,False
2024-11-03,Sunday,11,True,False,,Semester Break,False,Sunny,28.0,True,61,38,72386,46,1573.61,False,False
2024-11-04,Monday,11,False,False,,Semester Break,False,Cloudy,28.4,False,32,36,52068,31,1679.61,False,False
2024-11-05,Tuesday,11,False,False,,Semester Break,False,Cloudy,27.5,False,60,52,58547,38,1540.71,False,False
2024-11-06,Wednesday,11,False,False,,Semester Break,False,Sunny,27.7,False,34,24,46302,31,1493.61,False,False
2024-11-07,Thursday,11,False,False,,Semester Break,False,Sunny,34.1,False,42,37,57172,36,1588.11,False,False
2024-11-08,Friday,11,False,False,,Semester Break,False,Sunny,30.9,False,47,23,53308,35,1523.09,False,False
2024-11-09,Saturday,11,True,False,,Semester Break,False,Sunny,29.9,False,49,23,58047,41,1415.78,False,False
2024-11-10,Sunday,11,True,False,,Semester Break,False,Sunny,30.1,False,51,30,61721,37,1668.14,False,False
2024-11-11,Monday,11,False,False,,Semester Break,False,Rainy,29.1,False,44,41,47294,29,1630.83,False,False
2024-11-12,Tuesday,11,False,False,,Semester Break,False,Sunny,30.7,False,35,5,47085,28,1681.61,False,False
2024-11-13,Wednesday,11,False,False,,Semester Break,False,Rainy,30.1,False,33,27,43975,25,1759.0,False,False
2024-11-14,Thursday,11,False,False,,Semester Break,False,Cloudy,27.7,False,49,26,54736,34,1609.88,False,False
2024-11-15,Friday,11,False,False,,Semester Break,False,Sunny,29.2,True,47,24,62282,43,1448.42,False,False
2024-11-16,Saturday,11,True,False,,Semester Break,False,Sunny,28.5,False,51,25,58977,42,1404.21,False,False
2024-11-17,Sunday,11,True,False,,Semester Break,False,Sunny,29.4,False,46,27,59666,41,1455.27,False,False
2024-11-18,Monday,11,False,False,,Semester Break,False,Cloudy,32.6,False,51,28,50779,33,1538.76,False,False
2024-11-19,Tuesday,11,False,False,,Semester Break,False,Rainy,28.1,False,41,35,45008,30,1500.27,False,False
2024-11-20,Wednesday,11,False,False,,Semester Break,False,Sunny,31.0,False,46,38,47093,31,1519.13,False,False
2024-11-21,Thursday,11,False,False,,Semester Break,False,Cloudy,28.8,False,34,31,46220,31,1490.97,False,False
2024-11-22,Friday,11,False,False,,Semester Break,False,Sunny,32.0,False,45,36,48053,34,1413.32,False,False
2024-11-23,Saturday,11,True,False,,Semester Break,False,Sunny,31.3,False,58,36,64226,38,1690.16,False,False
2024-11-24,Sunday,11,True,False,,Semester Break,False,Rainy,30.0,False,32,18,39364,21,1874.48,False,False
2024-11-25,Monday,11,False,False,,Semester Break,False,Cloudy,29.6,False,37,24,44933,25,1797.32,False,False
2024-11-26,Tuesday,11,False,False,,Semester Break,False,Sunny,27.9,False,48,39,47000,31,1516.13,False,False
2024-11-27,Wednesday,11,False,False,,Semester Break,False,Sunny,30.0,False,54,28,46550,32,1454.69,False,False
2024-11-28,Thursday,11,False,False,,Semester Break,False,Cloudy,29.2,False,44,25,48624,30,1620.8,False,False
2024-11-29,Friday,11,False,False,,Semester Break,False,Cloudy,29.8,False,45,27,50155,29,1729.48,False,False
2024-11-30,Saturday,11,True,False,,Semester Break,False,Sunny,29.7,False,53,28,62855,46,1366.41,False,False
2024-12-01,Sunday,12,True,False,,Semester Break,False,Sunny,29.5,True,75,34,91514,63,1452.6,False,False
2024-12-02,Monday,12,False,False,,Semester Break,False,Cloudy,29.9,False,26,7,46047,29,1587.83,False,False
2024-12-03,Tuesday,12,False,False,,Semester Break,False,Cloudy,31.6,False,46,31,65598,49,1338.73,False,False
2024-12-04,Wednesday,12,False,False,,Semester Break,False,Sunny,30.4,False,52,28,68650,43,1596.51,False,False
2024-12-05,Thursday,12,False,False,,Semester Break,False,Sunny,29.3,False,48,20,71783,46,1560.5,False,False
2024-12-06,Friday,12,False,False,,Semester Break,False,Cloudy,32.5,False,35,32,73913,43,1718.91,False,False
2024-12-07,Saturday,12,True,False,,Semester Break,False,Rainy,27.2,False,35,20,68127,57,1195.21,False,False
2024-12-08,Sunday,12,True,False,,Semester Break,False,Sunny,28.5,False,56,41,87020,64,1359.69,False,False
2024-12-09,Monday,12,False,False,,Semester Break,False,Sunny,30.7,False,52,47,74103,43,1723.33,False,False
2024-12-10,Tuesday,12,False,False,,Semester Break,False,Sunny,33.0,False,33,18,56286,34,1655.47,False,False
2024-12-11,Wednesday,12,False,False,,Semester Break,False,Sunny,30.6,False,37,36,64861,39,1663.1,False,False
2024-12-12,Thursday,12,False,False,,Semester Break,False,Cloudy,29.3,False,31,14,60271,41,1470.02,False,False
2024-12-13,Friday,12,False,False,,Semester Break,False,Sunny,29.9,False,44,20,70433,48,1467.35,False,False
2024-12-14,Saturday,12,True,False,,Semester Break,False,Sunny,26.9,False,54,36,80357,43,1868.77,False,False
2024-12-15,Sunday,12,True,False,,Semester Break,False,Sunny,28.6,False,44,18,69107,42,1645.4,False,False
2024-12-16,Monday,12,False,False,,Semester Break,False,Sunny,32.1,False,48,35,66183,40,1654.58,False,False
2024-12-17,Tuesday,12,False,False,,Semester Break,False,Sunny,29.7,True,52,30,81077,55,1474.13,False,False
2024-12-18,Wednesday,12,False,False,,Semester Break,False,Sunny,25.9,False,40,10,57114,38,1503.0,False,False
2024-12-19,Thursday,12,False,False,,Semester Break,False,Sunny,31.2,False,65,55,73278,45,1628.4,False,False
2024-12-20,Friday,12,False,False,,Semester Break,False,Sunny,30.9,False,47,40,80118,46,1741.7,False,False
2024-12-21,Saturday,12,True,False,,Semester Break,False,Sunny,29.5,False,71,59,95320,78,1222.05,False,False
2024-12-22,Sunday,12,True,False,,Semester Break,False,Sunny,31.9,False,68,40,70024,43,1628.47,False,False
2024-12-23,Monday,12,False,False,,Semester Break,False,Sunny,27.5,False,46,39,74537,44,1694.02,False,False
2024-12-24,Tuesday,12,False,False,,Semester Break,False,Sunny,28.2,False,43,34,70794,42,1685.57,False,False
2024-12-25,Wednesday,12,False,True,Christmas Day,Semester Break,False,Sunny,30.9,False,18,13,84633,45,1880.73,False,False
2024-12-26,Thursday,12,False,True,Boxing Day,Semester Break,False,Sunny,29.9,False,22,29,57617,32,1800.53,False,False
2024-12-27,Friday,12,False,False,,Semester Break,False,Sunny,30.1,False,41,20,65772,43,1529.58,False,False
2024-12-28,Saturday,12,True,False,,Semester Break,False,Sunny,29.6,False,56,33,90572,55,1646.76,False,False
2024-12-29,Sunday,12,True,False,,Semester Break,False,Cloudy,32.1,False,55,32,68141,39,1747.21,False,False
2024-12-30,Monday,12,False,False,,Semester Break,False,Rainy,30.2,False,34,25,55116,31,1777.94,False,False
2024-12-31,Tuesday,12,False,False,,Semester Break,False,Sunny,31.9,False,36,10,63112,45,1402.49,False,False
2025-01-01,Wednesday,1,False,True,New Year's Day,In Session,True,Cloudy,27.6,False,58,64,100716,65,1549.48,False,False
2025-01-02,Thursday,1,False,False,,In Session,True,Sunny,27.5,False,58,68,116901,92,1270.66,False,False
2025-01-03,Friday,1,False,False,,In Session,True,Rainy,27.7,False,57,79,120902,79,1530.41,False,False
2025-01-04,Saturday,1,True,False,,In Session,True,Sunny,30.8,False,82,73,121157,79,1533.63,False,False
2025-01-05,Sunday,1,True,False,,In Session,True,Sunny,30.7,False,72,80,151402,89,1701.15,False,False
2025-01-06,Monday,1,False,False,,In Session,True,Sunny,31.7,False,52,63,100698,62,1624.16,False,False
2025-01-07,Tuesday,1,False,False,,In Session,True,Sunny,29.9,False,65,80,113386,71,1596.99,False,False
2025-01-08,Wednesday,1,False,False,,In Session,True,Rainy,30.7,False,45,62,87418,56,1561.04,False,False
2025-01-09,Thursday,1,False,False,,In Session,True,Cloudy,27.9,False,66,62,117786,86,1369.6,False,False
2025-01-10,Friday,1,False,False,,In Session,True,Sunny,29.4,False,75,78,124979,87,1436.54,False,False
2025-01-11,Saturday,1,True,False,,In Session,True,Sunny,28.3,False,82,80,139360,101,1379.8,False,False
2025-01-12,Sunday,1,True,False,,In Session,True,Cloudy,31.8,True,67,60,144803,97,1492.81,False,False
2025-01-13,Monday,1,False,False,,In Session,True,Sunny,31.6,False,62,73,99478,69,1441.71,False,False
2025-01-14,Tuesday,1,False,False,,In Session,True,Rainy,30.3,False,71,93,96245,99,972.17,False,False
2025-01-15,Wednesday,1,False,False,,In Session,True,Sunny,30.4,False,76,71,122654,77,1592.91,False,False
2025-01-16,Thursday,1,False,False,,In Session,True,Cloudy,30.2,False,57,76,110103,83,1326.54,False,False
2025-01-17,Friday,1,False,False,,In Session,True,Cloudy,30.3,False,52,59,105494,65,1622.98,False,False
2025-01-18,Saturday,1,True,False,,In Session,True,Sunny,32.1,False,76,78,140264,91,1541.36,False,False
2025-01-19,Sunday,1,True,False,,In Session,True,Cloudy,28.2,False,76,98,149825,110,1362.05,False,False
2025-01-20,Monday,1,False,False,,In Session,True,Rainy,27.6,False,44,78,92392,63,1466.54,False,False
2025-01-21,Tuesday,1,False,False,,In Session,True,Cloudy,28.9,False,64,73,110886,71,1561.77,False,False
2025-01-22,Wednesday,1,False,False,,In Session,True,Cloudy,31.1,False,56,71,101222,66,1533.67,False,False
2025-01-23,Thursday,1,False,False,,In Session,True,Sunny,27.7,False,65,80,106922,75,1425.63,False,False
2025-01-24,Friday,1,False,False,,In Session,True,Sunny,30.2,False,68,63,122066,87,1403.06,False,False
2025-01-25,Saturday,1,True,False,,In Session,True,Cloudy,28.2,False,60,69,115080,76,1514.21,False,False
2025-01-26,Sunday,1,True,False,,In Session,True,Cloudy,29.4,True,79,80,167668,115,1457.98,False,False
2025-01-27,Monday,1,False,False,,In Session,True,Sunny,29.8,False,68,69,106075,71,1494.01,False,False
2025-01-28,Tuesday,1,False,False,,In Session,True,Sunny,32.3,False,72,77,108828,69,1577.22,False,False
2025-01-29,Wednesday,1,False,False,,In Session,True,Cloudy,30.0,False,63,78,111674,81,1378.69,False,False
2025-01-30,Thursday,1,False,False,,In Session,True,Cloudy,28.2,False,65,50,90990,65,1399.85,False,False
2025-01-31,Friday,1,False,False,,In Session,True,Sunny,32.6,False,64,63,114355,82,1394.57,False,False
2025-02-01,Saturday,2,True,False,,In Session,True,Sunny,29.7,False,81,70,151611,101,1501.1,False,False
2025-02-02,Sunday,2,True,False,,In Session,True,Sunny,30.7,False,71,70,152584,90,1695.38,False,False
2025-02-03,Monday,2,False,False,,In Session,True,Sunny,30.9,False,79,86,118379,71,1667.31,False,False
2025-02-04,Tuesday,2,False,False,,In Session,True,Cloudy,34.5,False,72,77,113381,67,1692.25,False,False
2025-02-05,Wednesday,2,False,False,,In Session,True,Cloudy,30.7,False,67,83,120768,86,1404.28,False,False
2025-02-06,Thursday,2,False,False,,In Session,True,Rainy,31.3,False,55,57,96779,65,1488.91,False,False
2025-02-07,Friday,2,False,False,,In Session,True,Sunny,31.2,False,63,77,110929,67,1655.66,False,False
2025-02-08,Saturday,2,True,False,,In Session,True,Rainy,29.9,False,73,78,113241,89,1272.37,False,False
2025-02-09,Sunday,2,True,False,,In Session,True,Sunny,33.6,False,63,54,105793,87,1216.01,False,False
2025-02-10,Monday,2,False,False,,In Session,True,Cloudy,30.1,False,70,83,112860,80,1410.75,False,False
2025-02-11,Tuesday,2,False,False,,In Session,True,Rainy,30.0,False,61,77,97298,59,1649.12,False,False
2025-02-12,Wednesday,2,False,False,,In Session,True,Rainy,31.6,False,46,64,99609,65,1532.45,False,False
2025-02-13,Thursday,2,False,False,,In Session,True,Sunny,30.9,True,86,92,153575,108,1421.99,False,False
2025-02-14,Friday,2,False,False,,In Session,True,Cloudy,32.1,False,68,90,139554,98,1424.02,False,False
2025-02-15,Saturday,2,True,False,,In Session,True,Cloudy,29.2,False,74,71,135910,99,1372.83,False,False
2025-02-16,Sunday,2,True,False,,In Session,True,Sunny,30.4,False,65,65,144140,91,1583.96,False,False
2025-02-17,Monday,2,False,False,,In Session,True,Sunny,33.5,False,58,85,112459,69,1629.84,False,False
2025-02-18,Tuesday,2,False,False,,In Session,True,Sunny,32.0,False,65,69,128209,89,1440.55,False,False
2025-02-19,Wednesday,2,False,False,,In Session,True,Sunny,32.2,False,77,83,138058,101,1366.91,False,False
2025-02-20,Thursday,2,False,False,,In Session,True,Sunny,30.3,False,65,64,108488,59,1838.78,False,False
2025-02-21,Friday,2,False,False,,In Session,True,Sunny,31.2,False,81,92,151265,95,1592.26,False,False
2025-02-22,Saturday,2,True,False,,In Session,True,Rainy,30.6,False,55,57,115104,68,1692.71,False,False
2025-02-23,Sunday,2,True,False,,In Session,True,Sunny,30.8,False,62,76,126969,84,1511.54,False,False
2025-02-24,Monday,2,False,False,,In Session,True,Cloudy,30.5,False,63,76,112655,71,1586.69,False,False
2025-02-25,Tuesday,2,False,False,,In Session,True,Sunny,31.4,False,73,80,130136,100,1301.36,False,False
2025-02-26,Wednesday,2,False,False,,In Session,True,Sunny,32.0,False,64,63,112115,85,1319.0,False,False
2025-02-27,Thursday,2,False,False,,In Session,True,Sunny,32.1,False,74,76,142501,105,1357.15,False,False
2025-02-28,Friday,2,False,False,,In Session,True,Cloudy,30.9,False,63,77,111342,80,1391.78,False,False
2025-03-01,Saturday,3,True,False,,In Session,True,Sunny,32.7,True,90,72,165403,97,1705.19,True,False
2025-03-02,Sunday,3,True,False,,In Session,True,Sunny,32.5,False,69,78,144403,105,1375.27,True,False
2025-03-03,Monday,3,False,False,,In Session,True,Cloudy,36.2,False,61,82,94567,56,1688.7,True,False
2025-03-04,Tuesday,3,False,False,,In Session,True,Sunny,35.3,False,48,50,91577,51,1795.63,True,False
2025-03-05,Wednesday,3,False,False,,In Session,True,Cloudy,33.4,False,41,58,79078,55,1437.78,True,True
2025-03-06,Thursday,3,False,False,,In Session,True,Cloudy,32.2,False,66,80,101034,57,1772.53,True,True
2025-03-07,Friday,3,False,False,,In Session,True,Cloudy,35.7,False,52,55,88349,54,1636.09,True,True
2025-03-08,Saturday,3,True,False,,In Session,True,Sunny,33.7,False,84,100,142846,108,1322.65,True,True
2025-03-09,Sunday,3,True,False,,In Session,True,Sunny,33.2,False,77,73,94335,59,1598.9,True,True
2025-03-10,Monday,3,False,False,,In Session,True,Sunny,31.3,False,61,66,89570,60,1492.83,True,True
2025-03-11,Tuesday,3,False,False,,In Session,True,Sunny,30.5,False,62,67,104534,71,1472.31,True,True
2025-03-12,Wednesday,3,False,False,,In Session,True,Cloudy,31.8,False,57,63,79368,53,1497.51,True,True
2025-03-13,Thursday,3,False,False,,In Session,True,Rainy,30.7,False,58,75,96929,69,1404.77,True,True
2025-03-14,Friday,3,False,False,,In Session,True,Cloudy,32.1,False,55,60,92370,60,1539.5,True,True
2025-03-15,Saturday,3,True,False,,In Session,True,Sunny,33.8,False,55,50,96601,53,1822.66,True,True
2025-03-16,Sunday,3,True,False,,In Session,True,Cloudy,34.4,False,67,68,109319,66,1656.35,True,True
2025-03-17,Monday,3,False,False,,In Session,True,Sunny,33.8,False,82,94,123419,84,1469.27,True,True
2025-03-18,Tuesday,3,False,False,,In Session,True,Sunny,37.4,False,53,62,94573,50,1891.46,True,True
2025-03-19,Wednesday,3,False,False,,In Session,True,Sunny,32.9,False,76,77,108451,72,1506.26,True,True
2025-03-20,Thursday,3,False,False,,In Session,True,Sunny,33.8,False,75,77,119297,74,1612.12,True,True
2025-03-21,Friday,3,False,False,,In Session,True,Cloudy,33.2,False,68,84,113858,63,1807.27,True,True
2025-03-22,Saturday,3,True,False,,In Session,True,Sunny,30.7,False,76,71,125675,81,1551.54,True,True
2025-03-23,Sunday,3,True,False,,In Session,True,Sunny,31.7,False,73,54,115762,66,1753.97,True,True
2025-03-24,Monday,3,False,False,,In Session,True,Sunny,32.7,False,79,87,107571,68,1581.93,True,True
2025-03-25,Tuesday,3,False,False,,In Session,True,Sunny,31.5,False,56,65,86761,65,1334.78,True,True
2025-03-26,Wednesday,3,False,False,,In Session,True,Cloudy,33.2,False,68,86,91970,54,1703.15,True,True
2025-03-27,Thursday,3,False,False,,In Session,True,Sunny,32.5,False,67,82,110332,61,1808.72,True,True
2025-03-28,Friday,3,False,False,,In Session,True,Sunny,32.2,False,71,82,103096,60,1718.27,True,True
2025-03-29,Saturday,3,True,False,,In Session,True,Rainy,32.5,True,79,76,122452,78,1569.9,True,True
2025-03-30,Sunday,3,True,True,Eid al-Fitr,In Session,True,Sunny,31.0,False,64,81,166338,107,1554.56,False,True
2025-03-31,Monday,3,False,False,,In Session,True,Rainy,31.8,False,61,75,101744,61,1667.93,False,True
2025-04-01,Tuesday,4,False,False,,In Session,True,Rainy,32.6,False,60,73,97367,65,1497.95,False,True
2025-04-02,Wednesday,4,False,False,,In Session,True,Cloudy,34.0,False,68,82,119150,75,1588.67,False,True
2025-04-03,Thursday,4,False,False,,In Session,True,Rainy,33.8,False,64,85,107260,66,1625.15,False,True
2025-04-04,Friday,4,False,False,,In Session,True,Rainy,31.2,False,47,69,82532,58,1422.97,False,True
2025-04-05,Saturday,4,True,False,,In Session,True,Rainy,31.7,False,64,51,115505,71,1626.83,False,True
2025-04-06,Sunday,4,True,False,,In Session,True,Rainy,32.6,False,79,76,114162,71,1607.92,False,True
2025-04-07,Monday,4,False,False,,In Session,True,Sunny,30.1,False,71,73,118226,80,1477.83,False,True
2025-04-08,Tuesday,4,False,False,,In Session,True,Rainy,33.3,False,62,68,86317,50,1726.34,False,True
2025-04-09,Wednesday,4,False,False,,In Session,True,Sunny,35.1,False,70,85,123110,90,1367.89,False,True
2025-04-10,Thursday,4,False,False,,In Session,True,Sunny,33.7,False,64,79,110872,60,1847.87,False,True
2025-04-11,Friday,4,False,False,,In Session,True,Rainy,31.8,True,68,77,116300,64,1817.19,False,True
2025-04-12,Saturday,4,True,False,,In Session,True,Rainy,30.4,False,59,70,92990,64,1452.97,False,True
2025-04-13,Sunday,4,True,False,,In Session,True,Rainy,30.5,False,79,83,134421,88,1527.51,False,True
2025-04-14,Monday,4,False,False,,In Session,True,Sunny,31.2,False,63,68,103551,62,1670.18,False,True
2025-04-15,Tuesday,4,False,False,,Exam Period,True,Rainy,35.9,False,48,55,80681,55,1466.93,False,True
2025-04-16,Wednesday,4,False,False,,Exam Period,True,Rainy,34.6,False,45,66,85444,63,1356.25,False,True
2025-04-17,Thursday,4,False,False,,Exam Period,True,Cloudy,34.6,False,50,50,87979,59,1491.17,False,True
2025-04-18,Friday,4,False,True,Good Friday,Exam Period,True,Sunny,34.3,False,51,69,65554,34,1928.06,False,True
2025-04-19,Saturday,4,True,False,,Exam Period,True,Rainy,33.4,True,64,55,103188,69,1495.48,False,True
2025-04-20,Sunday,4,True,False,,Exam Period,True,Cloudy,32.5,False,83,82,128607,77,1670.22,False,False
2025-04-21,Monday,4,False,True,Easter Monday,Exam Period,True,Cloudy,30.7,False,29,56,78769,51,1544.49,False,False
2025-04-22,Tuesday,4,False,False,,Exam Period,True,Rainy,31.3,False,50,66,96853,61,1587.75,False,False
2025-04-23,Wednesday,4,False,False,,Exam Period,True,Cloudy,30.9,False,58,60,89768,61,1471.61,False,False
2025-04-24,Thursday,4,False,False,,Exam Period,True,Rainy,36.4,False,58,65,92715,54,1716.94,False,False
2025-04-25,Friday,4,False,False,,Exam Period,True,Rainy,32.6,False,47,48,82479,55,1499.62,False,False
2025-04-26,Saturday,4,True,False,,Exam Period,True,Rainy,33.4,False,62,65,105353,66,1596.26,False,False
2025-04-27,Sunday,4,True,False,,Exam Period,True,Rainy,32.3,False,62,79,107902,73,1478.11,False,False
2025-04-28,Monday,4,False,False,,Exam Period,True,Rainy,33.9,True,61,56,109250,65,1680.77,False,False
2025-04-29,Tuesday,4,False,False,,Exam Period,True,Sunny,30.4,False,55,55,101628,70,1451.83,False,False
2025-04-30,Wednesday,4,False,False,,Exam Period,True,Cloudy,30.2,False,60,75,126132,84,1501.57,False,False
2025-05-01,Thursday,5,False,True,Workers' Day,Semester Break,False,Rainy,32.5,False,12,21,34748,24,1447.83,False,False
2025-05-02,Friday,5,False,False,,Semester Break,False,Rainy,30.9,False,39,21,46920,29,1617.93,False,False
2025-05-03,Saturday,5,True,False,,Semester Break,False,Rainy,30.1,False,33,24,49238,36,1367.72,False,False
2025-05-04,Sunday,5,True,False,,Semester Break,False,Cloudy,30.6,False,45,6,50103,37,1354.14,False,False
2025-05-05,Monday,5,False,False,,Semester Break,False,Cloudy,30.9,False,47,27,46191,32,1443.47,False,False
2025-05-06,Tuesday,5,False,False,,Semester Break,False,Rainy,30.2,True,31,18,46033,32,1438.53,False,False
2025-05-07,Wednesday,5,False,False,,Semester Break,False,Rainy,29.6,False,42,44,54263,31,1750.42,False,False
2025-05-08,Thursday,5,False,False,,Semester Break,False,Rainy,27.1,False,38,31,41004,29,1413.93,False,False
2025-05-09,Friday,5,False,False,,Semester Break,False,Rainy,30.0,False,42,31,41886,24,1745.25,False,False
2025-05-10,Saturday,5,True,False,,Semester Break,False,Cloudy,33.0,True,42,22,63034,39,1616.26,False,False
2025-05-11,Sunday,5,True,False,,Semester Break,False,Rainy,29.9,False,49,43,62761,42,1494.31,False,False
2025-05-12,Monday,5,False,False,,Semester Break,False,Sunny,28.7,False,42,10,42678,33,1293.27,False,False
2025-05-13,Tuesday,5,False,False,,Semester Break,False,Rainy,32.8,False,15,30,38575,24,1607.29,False,False
2025-05-14,Wednesday,5,False,False,,Semester Break,False,Sunny,28.4,False,30,19,40428,24,1684.5,False,False
2025-05-15,Thursday,5,False,False,,Semester Break,False,Rainy,27.7,False,43,28,44152,27,1635.26,False,False
2025-05-16,Friday,5,False,False,,Semester Break,False,Rainy,28.8,False,57,56,57187,38,1504.92,False,False
2025-05-17,Saturday,5,True,False,,Semester Break,False,Rainy,32.4,False,38,15,43213,27,1600.48,False,False
2025-05-18,Sunday,5,True,False,,Semester Break,False,Rainy,28.3,False,30,21,56940,38,1498.42,False,False
2025-05-19,Monday,5,False,False,,Semester Break,False,Rainy,26.7,False,41,39,48694,33,1475.58,False,False
2025-05-20,Tuesday,5,False,False,,Semester Break,False,Rainy,28.8,False,36,29,46037,28,1644.18,False,False
2025-05-21,Wednesday,5,False,False,,Semester Break,False,Sunny,31.3,False,47,44,51302,37,1386.54,False,False
2025-05-22,Thursday,5,False,False,,Semester Break,False,Rainy,29.8,False,40,34,45677,26,1756.81,False,False
2025-05-23,Friday,5,False,False,,Semester Break,False,Sunny,29.0,False,48,46,56561,35,1616.03,False,False
2025-05-24,Saturday,5,True,False,,Semester Break,False,Rainy,29.6,False,45,40,56097,34,1649.91,False,False
2025-05-25,Sunday,5,True,False,,Semester Break,False,Sunny,32.0,False,58,44,71897,49,1467.29,False,False
2025-05-26,Monday,5,False,False,,Semester Break,False,Cloudy,31.4,False,54,59,51179,32,1599.34,False,False
2025-05-27,Tuesday,5,False,False,,Semester Break,False,Rainy,28.3,False,31,24,43180,29,1488.97,False,False
2025-05-28,Wednesday,5,False,False,,Semester Break,False,Rainy,30.6,True,43,39,57284,31,1847.87,False,False
2025-05-29,Thursday,5,False,False,,Semester Break,False,Rainy,30.5,False,35,27,42338,32,1323.06,False,False
2025-05-30,Friday,5,False,False,,Semester Break,False,Cloudy,31.0,False,50,27,47298,28,1689.21,False,False
2025-05-31,Saturday,5,True,False,,Semester Break,False,Rainy,28.2,True,62,46,76395,59,1294.83,False,False
2025-06-01,Sunday,6,True,False,,In Session,True,Rainy,25.6,False,71,99,113574,85,1336.16,False,False
2025-06-02,Monday,6,False,False,,In Session,True,Rainy,27.2,False,64,86,97533,58,1681.6,False,False
2025-06-03,Tuesday,6,False,False,,In Session,True,Rainy,25.5,False,38,60,80484,46,1749.65,False,False
2025-06-04,Wednesday,6,False,False,,In Session,True,Sunny,27.2,False,71,85,122884,88,1396.41,False,False
2025-06-05,Thursday,6,False,False,,In Session,True,Cloudy,29.7,False,68,76,90259,61,1479.66,False,False
2025-06-06,Friday,6,False,True,Eid al-Adha,In Session,True,Sunny,28.9,False,53,80,137286,96,1430.06,False,False
2025-06-07,Saturday,6,True,False,,In Session,True,Rainy,29.8,False,46,58,80651,53,1521.72,False,False
2025-06-08,Sunday,6,True,False,,In Session,True,Sunny,25.7,False,80,75,147253,93,1583.37,False,False
2025-06-09,Monday,6,False,False,,In Session,True,Rainy,28.8,False,61,74,91171,61,1494.61,False,False
2025-06-10,Tuesday,6,False,False,,In Session,True,Sunny,25.8,False,48,52,81804,51,1604.0,False,False
